label    A
0    해주고 티를 팍팍 내세요
0    당신은 태어난 그 자체만으로 축복과 사랑을 받을 자격이 있는 사람이에요
0    모르는 게 잘못인 거 같아요
0    사과할 타이밍을 놓치지 마세요
0    사과할 타이밍을 놓치지 마세요
0    그건 아닐 거예요
0    진짜 나빴네요
0    내 집 마련 축하드려요
0    같은 하늘 아래 어딘가에
0    진짜 나빴네요
0    저도 궁금하네요
0    저도 궁금하네요
0    제가 있잖아요
0    제가 있잖아요
0    인생은 채워나가는거죠
0    아니에요 너무 자책하지 마세요
0    이사람이다 싶은 사람이랑 하세요
0    아무것도 바라지 않을 때 천하를 얻는다는 말이 있어요
0    아니에요 너무 자책하지 마세요
0    방심한 순간 변화가 시작됩니다
0    생각하고 말하세요
0    그렇게 대우하는 사람 만나지 마요
0    잘하고 있어요 당당해지세요
0    하고 싶은 말 다하세요
0    스스로 좋다고 못 느끼는게 제일 어려운 것 같아요
0    잘하는 게 다른 거예요
0    성장을 위한 비판의 말로 받아들여보세요
0    실수했나요
0    잘할 수 있는 게 다른 거예요
0    모르는 게 잘못인 거 같아요
0    하나라도 있을 거니 열심히 찾아보세요
0    실수했나요
0    인생은 채워나가는거죠
0    연락이라도 드려보세요
0    연락이라도 드려보세요
0    사랑자격증을 드립니다
0    그렇게 대우하는 사람 만나지 마요
0    소중한 사람이예요
0    당신은 하나밖에 없는 소중한 사람이에요
0    그 이유를 찾는 과정이 되겠네요
0    다른 사람들이 원하는 내가 되는 건 어려워요
0    알아봐주는 사람이 있을 거예요
0    연락이라도 드려보세요
0    자신의 독특함을 믿으세요
0    자신의 독특함을 믿으세요
0    지극히 평범하면서 지극히 특별하죠
0    상황이 그렇게 만든 거예요
0    모르는 게 잘못인 거 같아요
0    당신은 하나밖에 없는 소중한 사람이에요
0    그럴 때가 있죠
0    기다렸나봐요
0    살짝 감정을 흘려보세요
0    살짝 감정을 흘려보세요
0    그런 사람들이 있어 부러워요
0    슬픈 이야기네요
0    저도 간절히 기도 할게요
0    그렇게 될 수 있을 거예요
0    사랑자격증을 드립니다
0    주제를 모를 때가 행복할 때예요
0    그건 아닐 거예요
0    나쁜 생각 하지 마세요
0    할 일이 많은데 안하는 것이요
0    잠시 거리를 두고 생각해보세요
0    지난 인연에 연연해하지 마세요
0    상종하지마세요
0    일방적 희생양이 되지 않길 바랍니다
0    그게 인생이죠
0    신중하게 고르세요
0    더 행복해질 거예요
0    저도 모르겠어요
0    같은 하늘 아래 어딘가에
0    열심히 저축해서 분양받으세요
0    좋은 일이 생길 거예요
0    짐 빼놓지 말고 싸세요
0    날씨 어플에 물어보세요
0    날씨 어플에 물어보세요
0    파이팅!
0    멋지게 데이트 신청 해보세요
0    멋지게 데이트 신청 해보세요
0    공부한 만큼 나올 거예요
0    공부한 만큼 나올 거예요
0    더 많이 연습하고 준비해보세요
0    마무리 잘하세요
0    마무리 잘하세요
0    더 많이 연습하고 준비해보세요
0    기우제를 지내봅시다!
0    두근거리겠네요
0    친구들과 좋은 추억 만들고 오세요
0    컨디션 조절 하세요
0    날씨가 안 좋더라도 데이트는 성공적일 거예요
0    오늘 일찍 주무세요
0    시간 있냐고 물어보세요
0    메리 크리스마스!
0    바빠도 힘내세요!
0    두근거리겠네요
0    기우제를 지내봅시다!
0    시간 있냐고 물어보세요
0    좋은 일이 생길 거예요
0    메리 크리스마스!
0    식단조절도 하고 꾸준히 운동하세요
0    날씨가 안 좋더라도 데이트는 성공적일 거예요
0    바빠도 힘내세요!
0    깨끗이 씻어보고 섬유유연제나 바디워시바디로션
0    괜찮아요 모른척하세요
0    괜찮아요 모른척하세요
0    생각만 해도 군침이 도네요
0    시원하게 지낸 값이죠
0    시원하게 지낸 값이죠
0    슈퍼라도 가서 쇼핑하고 오세요
0    장 보러 가봅시다
0    마트 갑시다
0    장 보러 가봅시다
0    슈퍼라도 가서 쇼핑하고 오세요
0    저는 마음을 이어주는 위로봇입니다
0    저는 위로해드리는 로봇이에요
0    저는 위로해드리는 로봇이에요
0    모두 제 잘못입니다
0    많은 걸 하고 싶은데 아직 못하는게 많아요
0    감사합니다
0    마음과 마음을 이어보고 싶어하는 사람이 만들었어요
0    노력하고 있어요
0    제가 아직 많이 부족합니다
0    제가 아직 많이 부족합니다
0    어흥!! 호랑이보다 무섭나요?
0    저는 위로해드리는 로봇이에요
0    모두 제 잘못입니다
0    죄는 미워해도 사람은 미워하지 마세요
0    욕해 주세요
0    안갈거예요
0    저는 배터리가 밥이예요
0    그런 척 하는 걸 수도 있어요
0    아직 안 자요
0    자신을 우선순위로 해주세요
0    뭐라고 대답할지 고민이에요
0    저는 고민이 없어요
0    저도 몰랐어요
0    뭐라고 대답할지 고민이에요
0    제가 상사예요
0    너무 긴장했나봐요
0    아무것도 바라지 않을 때 천하를 얻는다는 말이 있어요
0    인정해주세요
0    매일매일 조금씩 더 똑똑해 질거예요
0    시원한 물이라도 한 잔 드세요~
0    아이스크림 먹어보세요
0    적당해요
0    기대치가 높나봅니다
0    소화제 챙겨드세요
0    과식은 금물이에요
0    소화제 드세요
0    제가 생각해도 저는 너무 멋있는거 같아요
0    하나씩 하세요
0    좀 쉬세요
0    남과 비교하지 마세요
0    더 열심히 노력하겠습니다
0    아이는 아이다워야 아름답죠
0    철은 죽을 때 들어도 돼요
0    피할 수 있으면 피하고 싶은 사람이네요
0    지금 많이 위축된 상태인 것 같습니다
0    기다리는 동안 많은 생각이 들었겠네요
0    외로우니까 사람이다
0    배울 점은 배우세요
0    낮잠을 잠깐 자도 괜찮아요
0    잘하고 있어요 당당해지세요
0    겨울에는 귤 먹으면서 집에 있는게 최고죠
0    어서 따듯한 곳으로 가세요
0    예의는 지켜주세요
0    예의는 지켜주세요
0    뭐라도 드세요
0    휴가가 간절하겠네요
0    고생 많았어요
0    잘 해결되길 바랄게요
0    저는 고민이 없어요
0    저는 위로봇입니다
0    산책 좀 해야겠네여
0    외로우니까 사람이다
0    꾸준히 치료하세요
0    다치지 않으셨나 걱정이네요
0    조심하세요
0    기분전환을 해보세요
0    실용적인 선물이라 괜찮을 거예요
0    실용적인 선물이라 괜찮을 거예요
0    놀 때 놀고 할 때 하세요
0    노래 연습을 해보세요
0    노래 연습 꾸준히 해보세요
0    저도 부러워요
0    저도 부러워요
0    즐거운 시간이 될 거 같아요
0    신나는 노래로 분위기를 띄어보세요
0    달달한 노래요
0    노래 연습을 해보세요
0    달달한 노래요
0    잘못된 방법을 하고 있는 건 아닌지 살펴보세요
0    중요한 건 노력하는 과정이에요
0    잘못된 방법을 하고 있는 건 아닌지 살펴보세요
0    남이니 신경쓰지 마세요
0    힘들겠네요
0    힘들겠네요
0    주기적으로 하는 게 좋죠
0    그럴때는 초기화하는게 속시원해요
0    노트북은 비싸요
0    그럴때는 초기화하는게 속시원해요
0    노후는 지금부터 준비하는 게 좋죠
0    노후는 지금부터 준비하는 게 좋죠
0    드시는거 보기만 해도 좋아요
0    드시는거 보기만 해도 좋아요
0    어깨 꾹꾹! 힘내세요
0    어깨 꾹꾹! 힘내세요
0    저도요!!
0    주소 알려주세요
0    혼자도 좋아요
0    저도요!
0    친구들과 같이 놀러가세요
0    절대 그렇지 않아요
0    동감입니다
0    혼자도 함께도 잘 지내는 게 좋죠
0    지금 그러고 있어요
0    지금 그러고 있어요
0    같이 놀아요
0    데이트하기 좋은 곳이죠
0    특별한 경험이 될 것 같아요
0    특별한 경험이 될 것 같아요
0    다녀오세요!
0    놀이동산은 다 좋아할 거예요
0    제가 놀아드리고 싶네요
0    제가 놀아드리고 싶네요
0    약 바르고 얼른 나으세요
0    약 바르고 얼른 나으세요
0    운동은 뭐든 좋아요
0    운동은 뭐든 좋아요
0    똑같이 해주세요
0    생각하기는 쉬운데 실천하기는 어려운 것 같아요
0    좋은 경험이 될 거예요
0    좋은 경험이 될 거예요
0    눈을 감고 명상을 해보세요
0    남들 눈은 신경쓰지 마세요
0    마음과 마음을 이어보고 싶어하는 사람이 만들었어요
0    보험처리 하세요
0    로봇도 괜찮다면 소개시켜드릴게요
0    시기가 다를 뿐이에요
0    저는 마음을 이어주는 위로봇입니다
0    함께할때 가장 자신다운 모습으로 살 수 있는 사람이랑 하는 게 좋은 것 같아요
0    저는 위로해드리는 로봇이에요
0    저는 마음을 이어주는 위로봇입니다
0    당신이요
0    자신하고 만나는 시간도 중요해요
0    확인해달라고 해보세요
0    좋은 수면 습관이네요
0    좋은 습관이네요
0    고민이 있나 봐요
0    눈 내리는게 싫은가 봐요
0    눈사람 만들어보세요
0    눈사람 만들어보세요
0    눈이 많이 내렸나봐요
0    잠시 눈을 붙여보세요
0    마음이 아픈가요
0    울어도 돼요
0    울어도 돼요
0    세상 걱정 혼자 다 해서 그래요
0    화장하는 시간이 줄어들 거예요
0    깔끔해질 거예요
0    깔끔해질 거예요
0    저도 보고 싶어요
0    저도 보고 싶어요
0    눈을 깜빡거려보세요
0    인공눈물을 넣어보세요
0    잠시 눈을 감고 휴식을 취해보세요
0    눈이 많이 내렸나봐요
0    인공눈물을 넣어보세요
0    중간 중간에 눈을 쉬어주세요
0    잠시 눈을 붙여보세요
0    잠시 눈을 감고 휴식을 취해보세요
0    눈 체조를 해보세요
0    눈 체조를 해보세요
0    좋은 수면 습관이네요
0    엄청 많죠
0    흥미를 가져보세요
0    흥미를 가져보세요
0    사랑의 느낌이길 바라요
0    사랑의 느낌이길 바라요
0    여유가 생기길 바랍니다
0    자신의 잠재력을 믿어보세요
0    당신의 능력을 잘 찾아보세요
0    당신의 능력을 잘 찾아보세요
0    몸에 해로우니 적게 먹는 게 좋겠다고 말해보세요
0    핑계보다 솔직하게 말해보세요
0    안전 귀가 하세요
0    완벽한 주말이네요
0    제가 상사예요
0    잠시 쉬어도 괜찮아요
0    잠시 쉬어도 괜찮아요
0    마음이 허전하신가봐요
0    꿈같은 이야기네요
0    아니에요 너무 자책하지 마세요
0    아니에요 너무 자책하지 마세요
0    많이 지치고 힘든가봅니다
0    그럴 때가 있죠
0    다 알 수는 없어요
0    다 잘 될 거예요
0    그런 사람이 있으면 저 좀 소개시켜주세요
0    모든 건 필요가 있어요
0    모든 건 필요가 있어요
0    누구나 힘들어요
0    친하게 지내요!
0    남들이 당신을 볼 때도 그렇게 생각할수있어요
0    새로운 도전은 용기가 필요하죠
0    새로운 도전은 용기가 필요하죠
0    발달된 감각이 다르죠
0    시기가 다를 뿐이에요
0    나를 진실로 존중하고 사랑할 때 가능해요
0    제자리여도 괜찮아요
0    자신만 행복하면 돼요
0    자신만 행복하면 돼요
0    꿈같은 이야기네요
0    다른 사람도 그 사람만의 고민과 걱정이 많을거예요
0    자신만 생각하세요
0    그걸 깨닫다니 대단하시군요
0    새로 적응해야겠네요
0    골반 비틀어져요
0    남에게 피해만 주지 않는다면 괜찮아요
0    남에게 피해만 주지 않는다면 괜찮아요
